date,line,passengers,ticket_income,other_income,total_revenue,fixed_cost,variable_cost,maintenance_cost,total_cost,net_profit,punctuality_rate,energy_consumption,average_ticket_price,day_of_week,month
2025-02-10,7号线,25142.0,109065.46,9744.43,118809.89,38589.71,29641.38,20527.6,88758.69,30051.2,0.9812,31219.37,4.34,0,2
2025-02-10,8号线,33983.0,,20576.58,160362.63,52001.87,47674.82,20463.73,120140.42,,0.9557,24701.23,4.11,0,2
2025-02-10,9号线,31439.0,124723.67,18465.55,143189.22,40935.45,50954.82,19271.12,111161.39,32027.83,,53054.88,3.97,0,2
2025-02-10,14号线,50661.0,203516.83,13549.63,217066.46,82929.93,57834.54,30216.07,170980.54,46085.92,0.9835,60461.03,4.02,0,2
2025-02-10,21号线,20992.0,88179.21,7547.91,95727.12,39778.81,27007.6,9804.96,76591.37,19135.75,0.9749,21194.91,4.2,0,2
2025-02-11,1号线,27322.0,104078.63,7336.31,111414.94,45008.98,33190.53,15813.56,94013.07,17401.87,0.9935,23447.59,3.81,1,2
2025-02-11,2号线,43578.0,177622.78,10553.49,188176.27,59245.78,,27576.18,153971.86,34204.41,0.9695,73974.36,4.08,1,2
2025-02-11,3号线,81867.0,335743.51,49168.85,384912.36,100046.95,126943.87,59615.02,286605.83,98306.53,0.9644,138296.42,4.1,1,2
2025-02-11,4号线,75886.0,311690.27,32198.5,343888.77,91367.02,,59691.49,271389.68,72499.09,0.9897,73999.66,4.11,1,2
2025-02-11,5号线,17834.0,70366.14,7727.0,78093.14,18136.16,26459.85,10604.54,55200.55,22892.59,0.9866,30862.92,3.95,1,2
2025-02-11,6号线,213459.0,300868.83,18727.1,319595.92,130807.82,109190.19,44689.82,284687.83,34908.09,0.9999,140148.19,4.23,1,2
2025-02-11,7号线,40464.0,182812.82,10592.3,193405.12,74290.75,61698.35,34556.34,170545.45,22859.67,0.9929,69945.88,4.52,1,2
2025-02-11,8号线,9573.0,40474.41,3882.57,44356.98,13250.21,14848.48,7372.97,35471.66,8885.32,0.9914,9599.92,4.23,1,2
2025-02-11,9号线,86307.0,354665.39,22768.52,377433.91,103280.19,116657.56,43974.04,263911.8,113522.11,0.9874,127451.39,4.11,1,2
2025-02-11,14号线,57031.0,223200.85,25314.15,248515.0,65896.71,89062.14,44173.79,199132.64,49382.36,0.9663,87228.39,3.91,1,2
2025-02-11,21号线,9217.0,37796.74,,39961.25,11478.58,16152.97,7528.14,35159.69,4801.56,0.9933,7588.31,4.1,1,2
2025-02-12,1号线,21536.0,,10188.34,90660.84,35349.17,28035.87,15058.05,78443.1,12217.74,0.963,40074.03,3.74,2,2
2025-02-12,2号线,29581.0,119212.24,16267.27,135479.5,41859.89,40326.35,17409.26,99595.5,35884.01,0.9988,19703.34,4.03,2,2
2025-02-12,3号线,18694.0,73643.28,4620.78,,24145.12,20441.1,14480.06,59066.28,19197.77,0.9913,28956.5,3.94,2,2
2025-02-12,4号线,,266345.47,36562.68,302908.15,86188.37,117800.01,34132.74,238121.12,64787.03,0.977,40723.74,,2,2
2025-02-12,5号线,59947.0,232833.81,13370.27,,68089.51,84827.75,42481.34,195398.6,50805.48,0.9799,35772.59,3.88,2,2
2025-02-12,6号线,62714.0,262133.68,17964.81,280098.49,78327.61,110053.27,49603.62,,42113.99,,34618.47,4.18,2,2
2025-02-12,7号线,69787.0,269593.91,20281.74,289875.65,85554.45,107116.19,44720.91,237391.55,52484.1,0.9869,89875.86,3.86,2,2
2025-02-12,8号线,53481.0,216502.3,13802.54,230304.84,,90058.11,31705.32,201039.41,29265.43,0.9585,102799.17,,2,2
2025-02-12,9号线,64645.0,268701.73,23766.97,292468.7,93912.24,94843.4,29670.71,218426.36,74042.35,0.9975,90566.13,4.16,2,2
2025-02-12,14号线,23111.0,91447.92,10096.51,101544.43,31935.93,22986.25,9508.44,64430.62,37113.81,0.9735,27171.56,3.96,2,2
2025-02-12,21号线,45206.0,180072.63,12731.0,192803.63,65451.29,64589.24,23061.6,153102.13,39701.5,0.8011,37457.84,3.98,2,2
2025-02-13,1号线,45118.0,187469.31,13469.85,200939.16,62237.96,67597.74,26968.18,156803.87,44135.29,0.9639,77829.6,4.16,3,2
2025-02-13,2号线,14841.0,63313.54,3353.52,,26288.45,,9970.49,59100.05,7567.0,0.9725,28110.93,4.27,3,2
2025-02-13,3号线,54130.0,196405.38,,220249.63,69885.9,64102.68,37466.51,171455.08,48794.55,0.9912,104611.14,3.63,3,2
2025-02-13,4号线,,58142.96,7730.62,65873.57,14247.28,20662.96,9986.47,44896.71,20976.86,0.9628,21326.15,4.08,3,2
2025-02-13,5号线,10786.0,41592.64,5203.98,46796.62,10753.64,15208.7,5901.78,31864.11,14932.51,0.9677,20629.18,3.86,3,2
2025-02-13,6号线,41550.0,177924.85,,198138.82,74510.41,53369.9,17972.74,145853.05,52285.77,0.9937,65896.62,4.28,3,2
2025-02-13,7号线,71528.0,310240.39,,351192.51,128051.75,109531.44,61777.03,299360.21,51832.29,0.9724,44818.63,4.34,3,2
2025-02-13,8号线,62342.0,-258502.97,34784.27,293287.24,103822.78,88977.7,42712.23,235512.71,57774.53,0.9836,56922.72,4.15,3,2
2025-02-13,9号线,48015.0,202154.62,19207.18,221361.8,67288.64,63152.8,27983.04,158424.49,62937.31,0.9549,88082.46,4.21,3,2
2025-02-13,14号线,65310.0,239524.53,20947.69,260472.22,76930.36,100585.38,40441.44,217957.18,42515.03,0.9571,,3.67,3,2
2025-02-13,21号线,55412.0,198198.53,17557.9,215756.43,,59154.96,19952.85,153891.86,61864.57,0.9551,98118.54,3.58,3,2
2025-02-14,1号线,11226.0,47504.19,3170.24,50674.43,20102.79,13717.23,5250.44,39070.47,11603.96,0.9989,14569.88,4.23,4,2
2025-02-14,2号线,17441.0,68473.33,8601.71,77075.04,21278.75,21996.73,7007.23,50282.72,26792.32,0.995,11758.87,3.93,4,2
2025-02-14,3号线,13303.0,49964.29,2938.91,52903.19,20813.33,19106.71,7721.39,47641.43,5261.76,0.9515,26022.17,3.76,4,2
2025-02-14,4号线,46021.0,185399.68,23395.62,208795.3,74678.8,57092.59,28583.16,160354.55,48440.75,0.9651,40912.78,4.03,4,2
2025-02-14,5号线,67085.0,250601.39,33347.24,283948.63,93808.29,90503.39,30950.2,215261.88,68686.75,0.9791,134141.2,3.74,4,2
2025-02-14,6号线,46791.0,209007.57,28849.62,237857.19,74609.41,67590.1,41672.94,183872.44,53984.75,0.981,37524.89,4.47,4,2
2025-02-14,7号线,28863.0,112174.86,16422.72,128597.58,46253.15,33234.51,13772.27,93259.92,35337.66,0.9767,52096.38,3.89,4,2
2025-02-14,8号线,39559.0,171124.4,16544.0,187668.4,42581.61,62069.21,28761.83,133412.65,54255.74,0.9975,50214.36,4.33,4,2
2025-02-14,9号线,77894.0,310775.35,24420.22,335195.56,98289.24,,42741.86,265799.72,69395.84,0.9693,98684.94,3.99,4,2
2025-02-14,14号线,89019.0,341272.11,32197.52,373469.62,138335.62,127477.99,49688.51,315502.12,,0.9903,108133.61,3.83,4,2
2025-02-14,21号线,50361.0,211144.43,15963.52,,55577.74,81259.99,27700.02,,62570.19,0.961,80630.21,4.19,4,2
2025-02-15,1号线,37396.0,157658.12,20807.68,178465.81,53453.7,61086.31,25926.41,140466.43,37999.38,0.9764,63202.64,4.22,5,2
2025-02-15,2号线,35784.0,149266.64,19914.33,,49321.63,40665.71,25940.59,115927.93,53253.03,0.9877,59164.7,4.17,5,2
2025-02-15,3号线,17607.0,70939.44,6378.17,77317.61,28590.71,23904.96,7834.58,,16987.35,,9450.52,4.03,5,2
2025-02-15,4号线,70561.0,277897.99,15904.56,293802.54,125096.04,,54125.86,265786.04,28016.51,,43415.7,3.94,5,2
2025-02-15,5号线,66462.0,274199.71,33181.18,307380.89,101739.2,89008.37,31401.25,222148.82,85232.07,0.9932,73238.4,4.13,5,2
2025-02-15,6号线,27194.0,112587.16,10993.43,123580.59,39158.34,48797.25,14878.35,102833.94,20746.65,0.9989,38214.09,4.14,5,2
2025-02-15,7号线,65116.0,264827.26,25141.37,289968.62,106519.31,99445.27,,,44198.28,0.9536,99231.95,4.07,5,2
2025-02-15,8号线,45456.0,186910.06,19068.0,205978.07,60943.23,81256.39,29017.81,171217.43,34760.63,0.9636,56594.68,4.11,5,2
2025-02-15,9号线,20092.0,84128.75,5796.8,89925.55,31864.82,25383.89,9277.28,66526.0,23399.55,0.9797,37041.41,4.19,5,2
2025-02-15,14号线,,300527.64,25852.41,326380.05,90509.76,108816.41,33114.91,232441.08,93938.97,0.9657,132209.08,3.83,5,2
2025-02-15,21号线,43158.0,162368.4,10002.26,172370.66,52211.94,75614.9,27198.98,155025.81,17344.85,0.9965,76233.13,3.76,5,2
2025-02-16,1号线,36709.0,155911.42,22619.2,178530.63,,56825.56,27456.59,151127.01,27403.61,0.9553,61404.46,4.25,6,2
2025-02-16,2号线,55383.0,221197.8,13514.69,234712.49,90108.99,80913.19,32648.08,203670.27,31042.22,0.9501,99048.9,3.99,6,2
2025-02-16,3号线,9603.0,40982.96,5613.69,46596.65,16649.74,13838.74,5619.43,36107.91,10488.74,0.9898,15662.82,4.27,6,2
2025-02-16,4号线,72047.0,,42146.61,327965.47,73336.63,105341.56,49649.5,228327.68,99637.79,0.9734,98615.26,3.97,6,2
2025-02-16,5号线,64715.0,240577.55,,265016.91,,80410.19,26740.49,173882.14,91134.76,0.9507,69157.11,3.72,6,2
2025-02-16,6号线,29618.0,123288.32,15240.91,138529.23,45378.83,51990.49,12716.23,110085.55,28443.68,0.9633,47012.2,4.16,6,2
2025-02-16,7号线,13701.0,55396.75,7051.57,62448.32,18502.93,18190.37,9827.34,46520.64,15927.69,0.9563,7198.8,4.04,6,2
2025-02-16,8号线,59915.0,241963.55,19195.18,261158.73,87648.15,70382.26,24621.06,182651.46,78507.27,0.9674,63366.64,4.04,6,2
2025-02-16,9号线,67262.0,279625.79,32872.25,,101085.83,97358.0,52548.82,,61505.4,0.9803,63005.42,4.16,6,2
2025-02-16,14号线,17896.0,68618.64,5123.09,73741.74,20902.4,21170.37,8427.98,50500.75,23240.99,0.9737,10500.78,3.83,6,2
2025-02-16,21号线,31673.0,128153.4,11093.99,139247.39,45205.7,56362.74,13784.24,115352.69,23894.7,0.957,45407.06,4.05,6,2
2025-02-17,1号线,50051.0,190800.36,26834.56,217634.92,65756.09,86184.08,29140.27,181080.45,36554.47,0.9905,96152.62,3.81,0,2
2025-02-17,2号线,,192556.47,,215472.55,69085.41,48783.37,32542.04,150410.82,65061.73,0.9615,25097.66,4.35,0,2
2025-02-17,3号线,,125504.68,7232.07,132736.75,39974.93,47893.5,21080.02,108948.45,23788.3,0.973,41033.31,4.04,0,2
2025-02-17,4号线,95200.0,351159.23,49080.64,400239.86,145149.3,126223.85,52018.39,,76848.32,0.9997,122888.82,3.69,0,2
2025-02-17,5号线,64417.0,261943.28,28645.09,290588.37,70801.13,99961.88,37641.14,208404.15,82184.22,0.9991,50577.75,4.07,0,2
2025-02-17,6号线,35466.0,145921.97,9655.24,155577.21,57501.39,58573.93,25643.02,141718.34,13858.87,0.9624,51813.09,4.11,0,2
2025-02-17,7号线,33315.0,136040.23,17473.29,153513.52,46604.29,51428.05,24968.93,123001.27,30512.25,0.9902,18959.07,4.08,0,2
2025-02-17,8号线,31124.0,121681.83,11300.62,132982.44,36828.19,53918.75,13329.02,,28906.49,0.9831,,3.91,0,2
2025-02-17,9号线,,139320.5,15819.06,,40927.46,56951.33,20641.02,118519.81,36619.75,0.9529,39418.82,4.12,0,2
2025-02-17,14号线,33926.0,131685.35,11306.22,142991.57,45493.14,40128.72,20596.56,,36773.16,0.9596,63691.27,3.88,0,2
2025-02-17,21号线,41907.0,173138.98,11222.49,184361.46,59916.11,51886.46,33871.53,145674.09,38687.37,0.9716,66160.25,4.13,0,2
2025-02-18,1号线,13577.0,61460.97,5242.93,66703.9,26743.52,19460.09,7882.34,54085.95,12617.95,0.9946,15330.77,4.53,1,2
2025-02-18,2号线,10451.0,42250.56,4621.38,46871.94,11183.59,16324.13,5474.38,32982.11,13889.83,0.9682,9853.86,4.04,1,2
2025-02-18,3号线,40696.0,164403.28,,178084.77,67504.32,57799.86,30181.58,155485.77,22599.01,0.9827,29601.97,4.04,1,2
2025-02-18,4号线,30465.0,123807.64,7773.47,131581.11,46911.35,37902.53,,97659.81,33921.3,0.8625,39109.91,4.06,1,2
2025-02-18,5号线,40322.0,166494.5,15608.56,182103.06,61503.51,45172.13,16817.45,123493.09,58609.97,0.9596,38915.84,4.13,1,2
2025-02-18,6号线,34174.0,142304.33,11426.05,153730.39,50937.69,58591.83,20244.63,129774.15,23956.24,0.9908,,4.16,1,2
2025-02-18,7号线,16185.0,69344.21,4011.26,,25342.17,24455.82,11518.17,61316.16,12039.31,0.9584,27044.29,4.28,1,2
2025-02-18,8号线,20162.0,75021.46,10872.17,85893.63,27502.36,24740.6,10215.75,62458.7,23434.93,0.978,33692.67,3.72,1,2
2025-02-18,9号线,46356.0,183745.86,23951.61,207697.46,49600.15,67269.4,20179.61,137049.17,70648.29,0.9925,47139.7,3.96,1,2
2025-02-18,14号线,28271.0,116137.41,17171.21,133308.62,44392.8,33311.07,15511.43,93215.3,40093.32,0.9864,37971.04,4.11,1,2
2025-02-18,21号线,36536.0,149747.71,13286.17,163033.88,60630.68,43668.61,22562.08,126861.37,36172.51,0.9173,25084.68,,1,2
2025-02-19,1号线,12021.0,47225.63,4941.83,52167.46,20765.08,14227.9,8581.5,43574.48,8592.99,0.9752,18965.3,3.93,2,2
2025-02-19,2号线,10825.0,42644.1,4797.59,47441.69,15050.38,17434.1,7152.07,39636.55,7805.14,0.9751,6563.6,3.94,2,2
2025-02-19,3号线,22041.0,85343.79,7279.47,92623.26,29419.19,26696.62,11152.53,67268.33,25354.93,0.9866,24394.78,3.87,2,2
2025-02-19,4号线,10120.0,42366.33,3526.81,45893.14,11963.88,,7140.61,36227.35,9665.79,0.9972,14801.53,4.19,2,2
2025-02-19,5号线,12995.0,52863.81,5820.85,58684.66,23908.29,16067.29,9437.61,49413.18,9271.48,0.9971,24327.9,4.07,2,2
2025-02-19,6号线,36109.0,138958.3,8522.36,147480.66,42476.35,,27384.19,115744.01,31736.65,0.9852,40950.96,3.85,2,2
2025-02-19,7号线,35062.0,135600.29,10678.0,,50191.56,44268.68,17201.35,111661.59,34616.7,0.9802,21579.58,3.87,2,2
2025-02-19,8号线,76411.0,308481.79,34662.52,343144.31,101050.67,89718.6,49327.61,240096.89,103047.42,0.9508,148812.18,4.04,2,2
2025-02-19,9号线,37143.0,164443.64,16867.91,181311.55,54334.68,66434.58,26040.59,146809.84,34501.71,0.8261,25093.78,4.43,2,2
2025-02-19,14号线,57064.0,234043.22,29777.34,263820.56,96808.06,87573.86,23560.71,207942.63,55877.93,0.9525,82242.34,4.1,2,2
2025-02-19,21号线,52413.0,217226.61,26626.03,243852.63,89593.37,81566.06,,197671.58,,0.9607,78488.04,4.14,2,2
2025-02-20,1号线,30920.0,125521.94,11778.79,137300.73,57426.23,38403.55,18988.04,114817.82,,0.9773,46565.93,4.06,3,2
2025-02-20,2号线,13311.0,53945.46,6682.35,60627.8,13901.78,20615.44,10128.1,44645.32,15982.49,0.9607,12062.55,4.05,3,2
2025-02-20,3号线,14668.0,60719.0,6661.46,67380.45,21583.44,20006.3,7379.45,48969.19,18411.27,0.9667,26804.98,4.14,3,2
2025-02-20,4号线,60222.0,243378.48,30128.25,273506.72,88779.95,87269.51,42417.98,218467.44,55039.28,0.9686,113286.61,4.04,3,2
2025-02-20,5号线,36731.0,154815.78,21052.22,175868.0,48709.37,70969.21,29651.2,149329.79,26538.21,0.9706,66504.57,4.21,3,2
2025-02-20,6号线,69150.0,300379.0,,343521.85,85372.95,,49542.18,256355.85,87166.0,0.9646,80620.55,4.34,3,2
2025-02-20,7号线,18040.0,67419.59,3561.85,70981.44,,25638.85,9907.48,55855.72,15125.72,0.9856,9330.99,3.74,3,2
2025-02-20,8号线,76627.0,307814.97,37570.83,345385.81,137205.66,105508.37,53768.4,296482.43,48903.37,0.9903,39228.93,4.02,3,2
2025-02-20,9号线,12308.0,45146.35,3854.55,49000.89,18059.46,13864.01,6125.84,38049.31,10951.58,0.9654,23024.36,3.67,3,2
2025-02-20,14号线,51812.0,193120.19,26579.51,219699.69,56938.27,78463.47,37486.96,172888.71,46810.99,0.9777,65008.45,3.73,3,2
2025-02-20,21号线,87227.0,350760.26,33737.65,384497.91,131589.67,140907.32,,319666.58,64831.33,0.8444,103694.05,4.02,3,2
2025-02-21,1号线,29756.0,123450.6,6197.12,129647.72,41853.75,35118.96,14385.51,91358.22,38289.5,0.9757,22080.27,4.15,4,2
2025-02-21,2号线,72819.0,297465.12,21487.73,318952.85,100545.15,99010.6,32880.17,232435.92,86516.93,0.9623,42715.5,4.08,4,2
2025-02-21,3号线,52846.0,198428.61,29491.39,227920.0,71861.22,76936.05,31191.24,179988.51,47931.49,0.9936,80244.95,3.75,4,2
2025-02-21,4号线,17488.0,66238.31,3458.58,69696.89,27675.41,19309.88,10435.25,57420.54,12276.35,0.9748,33221.79,3.79,4,2
2025-02-21,5号线,49202.0,188875.97,26360.94,215236.92,53395.95,67720.85,26288.88,147405.68,67831.24,0.971,25938.61,3.84,4,2
2025-02-21,6号线,23771.0,99191.06,7160.61,106351.66,36707.91,30903.07,18703.66,86314.65,20037.02,0.9866,36747.9,4.17,4,2
2025-02-21,7号线,71765.0,292645.6,24395.77,317041.37,125590.25,99356.25,43460.64,268407.14,48634.23,0.9592,127918.32,4.08,4,2
2025-02-21,8号线,14938.0,59159.03,4619.62,63778.65,19058.97,24100.79,6007.65,49167.41,14611.25,0.974,11540.87,3.96,4,2
2025-02-21,9号线,45800.0,185135.36,17281.87,202417.23,74919.81,50063.92,33394.99,158378.72,,0.9661,38021.65,4.04,4,2
2025-02-21,14号线,37334.0,155392.64,8473.86,163866.5,49289.57,55584.31,21280.74,126154.63,37711.88,0.969,65224.42,4.16,4,2
2025-02-21,21号线,51186.0,204677.24,21458.75,226135.99,,91373.03,36285.38,192024.07,,0.9792,85631.11,4.0,4,2
2025-02-22,1号线,47816.0,180460.93,12762.96,193223.89,73611.47,62041.08,18310.08,153962.62,39261.27,0.9831,48793.55,3.77,5,2
2025-02-22,2号线,46284.0,187153.96,21600.05,208754.01,81295.26,59396.43,29891.39,170583.08,38170.93,0.9816,34005.55,4.04,5,2
2025-02-22,3号线,80376.0,310965.44,21312.72,332278.16,109501.84,101097.14,49397.01,259995.99,72282.17,0.9934,127517.86,3.87,5,2
2025-02-22,4号线,32546.0,,14733.2,141797.1,48076.52,37889.8,23148.89,109115.22,32681.88,0.9846,29164.24,3.9,5,2
2025-02-22,5号线,56846.0,235728.87,22703.39,258432.26,75810.86,90553.58,43042.15,209406.6,49025.67,0.9912,33806.91,4.15,5,2
2025-02-22,6号线,55263.0,220744.12,,248289.43,71907.18,95271.54,39152.56,206331.28,41958.15,0.9732,49516.01,3.99,5,2
2025-02-22,7号线,33910.0,138053.64,9678.46,147732.1,52533.08,51939.63,19727.66,124200.37,23531.73,0.9718,,4.07,5,2
2025-02-22,8号线,82526.0,344876.3,48389.38,393265.67,160550.26,113092.78,62996.9,336639.93,56625.74,0.9837,41970.9,4.18,5,2
2025-02-22,9号线,29991.0,118499.96,15212.29,133712.25,36763.86,34867.61,16121.05,87752.52,45959.73,0.9827,25433.19,3.95,5,2
2025-02-22,14号线,38503.0,162585.54,8216.2,170801.74,59864.04,42000.51,,126441.56,44360.19,0.9701,41810.04,4.22,5,2
2025-02-22,21号线,,83610.67,9170.85,,,23484.13,10274.71,66949.88,25831.65,0.9671,27677.19,3.9,5,2
2025-02-23,1号线,34175.0,142750.56,13629.31,156379.87,54878.63,47706.44,15036.6,117621.67,38758.2,0.9687,65360.99,4.18,6,2
2025-02-23,2号线,,216345.23,14196.72,,83228.83,74644.3,27590.25,185463.38,45078.57,0.959,79943.17,4.22,6,2
2025-02-23,3号线,17307.0,76968.67,9123.83,86092.5,24617.89,36168.03,8163.34,68949.26,17143.25,0.9727,20462.22,4.45,6,2
2025-02-23,4号线,14690.0,60399.81,3948.28,64348.1,21682.4,20458.5,8467.37,50608.27,13739.83,0.9961,20195.61,4.11,6,2
2025-02-23,5号线,35189.0,134871.15,9856.31,144727.46,58241.06,41634.81,14384.38,114260.25,30467.21,0.9623,54051.0,3.83,6,2
2025-02-23,6号线,33632.0,132233.57,16362.93,148596.5,46999.14,,15823.78,118598.18,29998.32,0.9999,18330.75,3.93,6,2
2025-02-23,7号线,66067.0,282866.21,17762.21,300628.42,104671.74,118270.59,50234.54,273176.86,27451.57,0.9698,99362.32,4.28,6,2
2025-02-23,8号线,44170.0,160376.15,10715.02,171091.17,60164.17,61382.01,22712.76,144258.94,26832.23,0.9971,27042.28,3.63,6,2
2025-02-23,9号线,46333.0,181043.27,14472.3,195515.57,61407.79,76123.29,24010.93,161542.02,33973.55,0.9628,47861.04,3.91,6,2
2025-02-23,14号线,73765.0,317197.93,40618.97,357816.9,92243.61,107970.51,46897.59,247111.71,110705.19,0.9502,56162.1,4.3,6,2
2025-02-23,21号线,47841.0,183393.15,10214.61,193607.76,58664.07,62612.48,33421.22,154697.78,38909.99,0.9863,65132.24,3.83,6,2
2025-02-24,1号线,38679.0,146677.93,7565.99,154243.92,55729.38,54723.81,28461.67,138914.86,15329.07,,,3.79,0,2
2025-02-24,2号线,25404.0,103296.78,12380.44,115677.22,37933.35,40566.38,11602.63,90102.36,,0.9952,46611.91,4.07,0,2
2025-02-24,3号线,79599.0,298414.94,34160.91,332575.84,95268.98,118355.2,44452.62,258076.8,74499.05,0.9686,118801.58,3.75,0,2
2025-02-24,4号线,11549.0,46867.81,3200.31,50068.12,17368.27,13364.3,5711.83,36444.39,13623.73,0.9964,22577.02,4.06,0,2
2025-02-24,5号线,20539.0,79847.05,11130.56,90977.61,24284.21,27661.06,15481.5,67426.77,,0.9787,,3.89,0,2
2025-02-24,6号线,,165614.38,18606.41,,61822.1,57053.68,29010.28,147886.06,36334.73,0.9688,31538.53,4.45,0,2
2025-02-24,7号线,47860.0,193832.06,28076.63,221908.69,75203.58,52491.01,23978.67,151673.26,70235.43,0.9962,80343.49,4.05,0,2
2025-02-24,8号线,49697.0,177709.51,17544.64,,64957.4,68700.61,20516.42,154174.44,41079.72,1.0,82207.45,3.58,0,2
2025-02-24,9号线,43560.0,190379.54,,200763.84,74055.11,65850.99,33561.88,173467.99,27295.85,0.9835,52380.69,4.37,0,2
2025-02-24,14号线,49366.0,,30749.5,236239.56,88549.5,69800.4,39626.37,197976.27,38263.29,0.9608,49563.99,4.16,0,2
2025-02-24,21号线,69431.0,282299.62,19012.77,301312.39,,106762.26,36163.99,239889.43,61422.96,0.9696,112905.53,4.07,0,2
2025-02-25,1号线,33713.0,125228.06,17874.49,143102.55,45703.35,50884.89,22980.17,119568.41,23534.14,0.9875,38657.64,3.71,1,2
2025-02-25,2号线,33627.0,123469.92,9800.74,133270.66,33196.96,48108.39,16448.73,97754.08,35516.58,0.9799,49770.49,3.67,1,2
2025-02-25,3号线,77651.0,287428.77,24443.32,311872.09,120552.99,86374.31,43296.27,250223.57,61648.52,0.9728,117809.83,3.7,1,2
2025-02-25,4号线,42206.0,152485.34,9793.45,162278.79,53536.1,62184.44,19489.6,135210.14,27068.66,0.9544,83886.29,3.61,1,2
2025-02-25,5号线,62674.0,236222.13,13992.87,250215.0,80285.35,105320.55,25082.27,210688.16,39526.84,0.9575,122346.83,3.77,1,2
2025-02-25,6号线,15404.0,56592.84,7096.0,63688.83,21369.49,20078.13,9910.41,51358.03,12330.81,0.9909,25194.35,3.67,1,2
2025-02-25,7号线,20297.0,87190.73,10612.16,97802.89,38499.4,28898.38,10894.12,78291.9,19510.99,0.9879,,4.3,1,2
2025-02-25,8号线,76642.0,292051.29,32236.53,324287.82,124748.78,93104.65,56664.4,274517.83,49769.99,0.9587,94172.03,3.81,1,2
2025-02-25,9号线,55588.0,201777.42,18842.86,220620.28,57647.1,75523.65,32205.33,165376.09,55244.19,0.9773,103039.0,3.63,1,2
2025-02-25,14号线,72365.0,307572.33,32805.83,340378.16,128519.24,113328.26,56008.34,297855.84,,0.97,71655.25,,1,2
2025-02-25,21号线,42984.0,169300.48,9745.97,179046.45,60451.1,67539.67,18601.67,146592.44,32454.01,0.9793,36081.32,3.94,1,2
2025-02-26,1号线,46371.0,191068.17,19723.81,210791.98,48745.56,67135.12,31692.81,147573.5,63218.48,0.9784,43799.1,4.12,2,2
2025-02-26,2号线,82874.0,325590.56,24096.0,349686.56,84667.49,112756.2,58021.89,255445.58,94240.98,0.9514,106524.56,3.93,2,2
2025-02-26,3号线,30216.0,111513.33,14727.52,126240.86,37120.28,37799.03,20335.04,95254.35,30986.5,,51626.21,3.69,2,2
2025-02-26,4号线,71972.0,283703.39,30233.94,313937.33,83183.47,107370.71,54269.41,244823.6,69113.73,0.9788,118237.43,3.94,2,2
2025-02-26,5号线,48309.0,189482.19,27167.0,216649.19,79995.23,69034.59,21196.31,170226.13,46423.06,0.9516,58617.86,3.92,2,2
