date,line,passengers,ticket_income,operation_cost,maintenance_cost
2025-07-10,21号线,49924.0,178019.17,,34988.64
2025-07-11,1号线,17755.0,73309.29,47522.12,8563.56
2025-07-11,2号线,18895.0,74392.18,47778.9,11028.68
2025-07-11,3号线,43631.0,159552.39,105930.6,18629.68
2025-07-11,4号线,16356.0,,40469.74,10872.83
2025-07-11,5号线,29283.0,118429.63,88923.66,12085.87
2025-07-11,6号线,29833.0,122796.02,,22362.7
2025-07-11,7号线,52340.0,206239.43,128180.34,29701.11
2025-07-11,8号线,75932.0,291045.47,,45211.86
2025-07-11,9号线,79171.0,315768.35,214570.39,51309.91
2025-07-11,14号线,23200.0,,65062.32,11005.87
2025-07-11,21号线,52457.0,209242.03,158839.05,29650.75
2025-07-12,1号线,44554.0,176534.78,121998.39,31961.09
2025-07-12,2号线,27914.0,110556.6,69111.42,15681.87
2025-07-12,3号线,43969.0,174671.34,122929.83,19911.12
2025-07-12,4号线,25913.0,100686.77,61717.65,17747.58
2025-07-12,5号线,48350.0,181006.7,124760.2,25538.63
2025-07-12,6号线,41701.0,155098.04,112912.89,23183.97
2025-07-12,7号线,50455.0,198607.69,120024.5,30188.76
2025-07-12,8号线,15513.0,59404.11,44477.39,11796.51
2025-07-12,9号线,69967.0,269978.77,190133.51,31644.21
2025-07-12,14号线,59133.0,249890.11,198011.81,43053.59
2025-07-12,21号线,16326.0,-65503.71,43641.37,7327.61
2025-07-13,1号线,69353.0,303948.47,192479.12,51834.78
2025-07-13,2号线,72414.0,303062.39,240330.39,38197.9
2025-07-13,3号线,90585.0,356570.22,257246.12,50480.87
2025-07-13,4号线,68380.0,267973.84,186175.37,48224.0
2025-07-13,5号线,64950.0,274584.57,,34997.79
2025-07-13,6号线,19052.0,72798.23,51103.37,8224.47
2025-07-13,7号线,11966.0,47511.34,28618.6,7544.26
2025-07-13,8号线,15689.0,,39670.1,9091.27
2025-07-13,9号线,63588.0,248045.54,189166.64,39974.44
2025-07-13,14号线,55691.0,231883.58,168057.26,42438.94
2025-07-13,21号线,21554.0,84972.23,62322.26,16921.64
2025-07-14,1号线,63138.0,254728.19,186337.15,47968.36
2025-07-14,2号线,75161.0,331082.23,263426.87,62048.25
2025-07-14,3号线,13462.0,52099.43,38954.58,9409.59
2025-07-14,4号线,28989.0,117447.41,76004.62,22412.0
2025-07-14,5号线,18395.0,71051.78,55600.88,8475.08
2025-07-14,6号线,65011.0,268691.22,191023.0,29027.7
2025-07-14,7号线,33309.0,124268.28,80855.04,24302.17
2025-07-14,8号线,36100.0,131210.78,86339.11,21170.14
2025-07-14,9号线,65585.0,255010.23,161493.6,45554.2
2025-07-14,14号线,24993.0,98042.53,61306.86,15349.98
2025-07-14,21号线,22330.0,88556.06,70403.29,16590.74
2025-07-15,1号线,41982.0,174544.78,121748.42,27548.91
2025-07-15,2号线,34770.0,138290.08,104718.3,19041.85
2025-07-15,3号线,18016.0,73175.1,56897.35,14325.22
2025-07-15,4号线,28332.0,102296.85,68460.64,13690.24
2025-07-15,5号线,18145.0,77221.64,60301.97,11608.18
2025-07-15,6号线,16828.0,63889.02,46421.75,6727.68
2025-07-15,7号线,28426.0,124577.26,83377.88,12697.52
2025-07-15,8号线,19637.0,82468.4,60142.58,12744.36
2025-07-15,9号线,16954.0,68086.08,47696.2,10157.16
2025-07-15,14号线,34587.0,140952.66,95830.94,23186.85
2025-07-15,21号线,40091.0,170659.02,103827.94,20082.42
2025-07-16,1号线,27662.0,114197.26,73938.57,14716.22
2025-07-16,2号线,14558.0,60826.44,37496.26,8626.8
2025-07-16,3号线,30293.0,122879.39,85518.44,21451.53
2025-07-16,4号线,,236554.96,157243.26,43494.35
2025-07-16,5号线,73361.0,297086.52,183179.22,48774.93
2025-07-16,6号线,63360.0,272011.81,186761.54,31121.84
2025-07-16,7号线,78878.0,325524.17,217687.6,37566.02
2025-07-16,8号线,55558.0,211510.49,147041.32,42170.39
2025-07-16,9号线,43398.0,,113434.37,21985.21
2025-07-16,14号线,48776.0,181938.33,109899.35,27727.28
2025-07-16,21号线,28559.0,114374.46,89474.08,13287.03
2025-07-17,1号线,21415.0,81268.99,61739.98,12385.7
2025-07-17,2号线,50050.0,204145.23,127885.21,34988.75
2025-07-17,3号线,57083.0,235483.32,164778.53,46120.95
2025-07-17,4号线,9887.0,36541.52,22526.69,5870.49
2025-07-17,5号线,11897.0,50104.93,32532.91,5055.62
2025-07-17,6号线,64834.0,246310.73,155990.83,37651.79
2025-07-17,7号线,42014.0,177598.39,134843.36,
2025-07-17,8号线,26333.0,106327.66,69180.01,19223.32
2025-07-17,9号线,69079.0,286103.72,,37831.42
2025-07-17,14号线,23622.0,95939.44,,14718.93
2025-07-17,21号线,49095.0,195078.02,150785.79,28197.72
2025-07-18,1号线,25715.0,99818.92,68432.67,13282.23
2025-07-18,2号线,41834.0,189912.38,117918.66,30623.17
2025-07-18,3号线,40277.0,153769.68,102124.58,25507.1
2025-07-18,4号线,52151.0,208314.46,140903.21,32155.29
2025-07-18,5号线,33460.0,128024.15,78684.97,17644.22
2025-07-18,6号线,39874.0,165937.45,131797.4,18549.49
2025-07-18,7号线,71648.0,283104.03,172499.81,48272.44
2025-07-18,8号线,74113.0,314589.04,241945.34,40795.91
2025-07-18,9号线,38954.0,142562.45,104150.81,
2025-07-18,14号线,64347.0,257181.39,178601.21,39961.77
2025-07-18,21号线,30113.0,,92421.71,19893.14
2025-07-19,1号线,60828.0,252685.15,179292.24,40671.41
2025-07-19,2号线,17589.0,68045.1,43693.55,13260.94
2025-07-19,3号线,10503.0,,28030.81,7203.76
2025-07-19,4号线,18802.0,76396.76,49755.77,14748.22
2025-07-19,5号线,33376.0,117211.81,92106.83,
2025-07-19,6号线,27203.0,112934.47,67907.39,12533.28
2025-07-19,7号线,,124001.35,81924.47,
2025-07-19,8号线,36935.0,136968.18,97386.64,23866.12
2025-07-19,9号线,29341.0,110577.36,85090.8,18727.58
2025-07-19,14号线,29273.0,121923.12,79629.07,19164.73
2025-07-19,21号线,64654.0,257275.87,181561.63,33208.96
2025-07-20,1号线,19424.0,82221.76,55620.79,15906.28
2025-07-20,2号线,15686.0,59839.83,45867.57,10261.4
2025-07-20,3号线,90357.0,344366.81,224460.99,36838.88
2025-07-20,4号线,52759.0,208285.47,155285.55,22360.5
2025-07-20,5号线,12597.0,52765.6,33645.45,6781.85
2025-07-20,6号线,31019.0,118810.86,76659.12,21941.06
2025-07-20,7号线,25996.0,,60852.52,19387.09
2025-07-20,8号线,53111.0,214514.85,170232.98,31702.95
2025-07-20,9号线,55500.0,220942.36,148865.62,40493.76
2025-07-20,14号线,78543.0,303370.76,201240.82,53082.39
2025-07-20,21号线,52440.0,196583.9,155308.39,31030.42
2025-07-21,1号线,78296.0,318946.68,197419.75,63688.83
2025-07-21,2号线,17373.0,70369.72,52514.87,10727.51
2025-07-21,3号线,47609.0,203561.71,156838.81,
2025-07-21,4号线,50708.0,206337.34,143697.19,36794.52
2025-07-21,5号线,61777.0,241857.86,182707.22,
2025-07-21,6号线,12068.0,46788.16,28245.61,8571.07
2025-07-21,7号线,85329.0,325015.1,215897.85,56052.4
2025-07-21,8号线,13377.0,54850.09,41143.31,7344.91
2025-07-21,9号线,64106.0,267293.83,174303.24,43990.96
2025-07-21,14号线,74083.0,263823.04,189812.73,38846.94
2025-07-21,21号线,51648.0,212259.85,155711.14,38341.67
2025-07-22,1号线,25383.0,86704.31,57435.01,12847.46
2025-07-22,2号线,,249982.66,154241.48,30497.66
2025-07-22,3号线,19290.0,81526.7,55980.32,11225.05
2025-07-22,4号线,28606.0,108611.29,74040.04,14648.43
2025-07-22,5号线,37765.0,161342.9,110061.97,24615.86
2025-07-22,6号线,71191.0,264222.34,199561.39,42167.95
2025-07-22,7号线,62085.0,252311.1,193432.26,43034.68
2025-07-22,8号线,48231.0,196805.21,146511.59,
2025-07-22,9号线,81147.0,312673.83,219261.34,32068.84
2025-07-22,14号线,30163.0,122052.89,74300.08,19125.03
2025-07-22,21号线,26967.0,114140.53,88313.45,14742.13
